artifact,done
com.maxkeppeler.sheets-compose-dialogs:rating,true
com.mattunderscore.code.generation.specky:dsl-parser,true
com.mattunderscore.code.generation.specky:javapoet-utils,true
com.microsoft.semantic-kernel:semantickernel-connectors-memory-postgresql,true
com.mattunderscore.tree.root:trees-pathcopy,true
com.microsoft.azure.synapse:synapseutils,true
com.microsoft.alm:auth-secure-storage,true
com.meltmedia.cadmium:cadmium-war,true
com.microsoft.semantic-kernel:semantickernel-gpt3-tokenizer,true
com.metaversant:rule-management-share,true
com.metaversant:share-site-space-templates-repo,true
com.mattunderscore.tree.root:string-trees,true
com.microsoft.azure.iot:proton-j-azure-iot,true
com.mcxiaoke.popupmenu:samples,true
com.microsoft.semantic-kernel:semantickernel-data-jdbc,true
com.medplum:medplum-fhir-resources,true
com.metaversant:alfresco-mention-share-docker,true
com.microsoft.azure:spring-starter-azure-storage,true
com.maxifier.mxcache:mxcache-guice-integration,true
com.microsoft.azure.sessionmanager:sessionmanager,true
com.mgmtp.jfunk:jfunk-integrationtest,true
com.metreeca:metreeca-virtuoso,true
com.meltmedia.dropwizard:dropwizard-crypto-parent,true
com.miglayout:miglayout-examples,true
com.maxkeppeler.sheets-compose-dialogs:calendar,true
com.mesosphere.mesos.rx.java:mesos-rxjava-recordio,true
com.mattunderscore.tree.root:trees-spi,true
com.microsoft.semantic-kernel:semantickernel-plugin-core,true
com.meltmedia.cadmium:cadmium-deployment-parent,true
com.microsoft.masc:microsoft-accumulo-spark-iterator,true
com.maxkeppeler.sheets-compose-dialogs:emoji,true
com.metsci.glimpse:glimpse-extras-dspl,true
com.microsoft.azure:spark-streaming-eventhubs_2.10,true
com.metaeffekt.portfolio.manager:ae-portfolio-manager-tests,true
com.microsoft.reef:reef-runtime-local,true
com.mattunderscore.trees:trees-common,true
com.maxifier.mxcache:stubgen,true
com.maxifier.mxcache:mxcache-generation,true
com.metreeca:metreeca-servlet,true
com.microsoft.semantic-kernel:semantickernel-core,true
com.microsoft.semantic-kernel:semantickernel-data-hsqldb,true
com.memority.api.domino:domino-api-root,true
com.meituan.cat:cat-alarm,true
com.mattunderscore:mattunderscore-build-rules,true
com.microsoft.semantic-kernel.connectors:semantickernel-connectors,true
com.meltmedia.cadmium:cadmium-cli,true
com.mgmtp.jfunk:jfunk-samples,true
com.mattunderscore.trees:trees-spi,true
com.microsoft.semantic-kernel:semantickernel-data-redis,true
com.metsci.glimpse:glimpse-wizard-examples,true
com.melecode.orm:spring-brick,true
com.maxifier.mxcache:mxcache-idea-api-stubs,true
com.mgmtp.maven.resources:mgm-oss-jar-resource-bundle,true
com.mgmtp.perfload.demo:perfload-demo-installer,true
com.miilnvo.sqlbard:sqlbard-example,true
com.mendmix:mendmix-common,true
com.microsoft.azure:spring-cloud-azure-starter-sql-sqlserver,true
com.mgmtp.jfunk:jfunk,true
com.merkle.oss.magnolia:magnolia-sitebuilder,true
com.meituan.cat:cat-core,true
com.microsoft.azure.synapse:synapseutils_2.11,true
com.microsoft.azure:azure-toolkit-identity-lib,true
com.microsoft.azure.synapse:synapseutils_2.12,true
com.microsoft.azure:azure-keyvault-parent,true
com.metreeca:kits,true
com.metsci.glimpse:glimpse-util-examples,true
com.microsoft.semantic-kernel:semantickernel-aiservices-huggingface,true
com.microsoft.reef:reef-examples-hdinsight,true
com.microsoft.semantic-kernel.extensions:semantickernel-sequentialplanner-extension,true
com.microsoft.reef:reef-runtime-yarn,true
com.maxplus1:mybatis-spring-boot-starter-parent,true
com.meistermeier.neo4j.toolbelt:neo4j-java-toolbelt-mapper,true
com.meeterp:meeterp-common,true
com.mgmtp.perfload.core:perfload-clientserver,true
com.microsoft.playwright:api-generator,true
com.microsoft.azure:azure-keyvault-webkey,true
com.mcxiaoke.popupmenu:tests,true
com.mattunderscore.code.generation.specky:proposition-processing,true
com.mesosphere.mesos.rx.java:mesos-rxjava-client,true
com.meschbach.psi:psi-util,true
com.microsoft.tang:tang-test-jarA,true
com.microsoft.tang:tang-test-jarB,true
com.metreeca:gate,true
com.mgmtp.license:mgm-license,true
com.maxkeppeler.sheets-compose-dialogs:date-time,true
com.melloware.openapi-problem:quarkus-openapi-problem,true
com.meancat.usefully:zookeeper,true
com.maxifier.mxcache:mxcache-maven-plugin,true
com.memority.api.risk:risk-api-root,true
com.microsoft.azure:spring-cloud-starter-azure-eventhub-kafka,true
com.microsoft.azure:azure-sdk-template,true
com.microsoft.semantic-kernel:semantickernel-connectors-memory-jdbc,true
com.michaelpollmeier:bctrace-spi,true
com.mgmtp.jfunk:jfunk-web,true
com.merkle.oss.magnolia:magnolia-dynamic-builder-common,true
com.merkle.oss.magnolia:magnolia-setup-task-core,true
com.mattunderscore.code.generation.specky:specky-parent,true
com.microsoft.azure:spring-cloud-azure-eventhub-stream-binder,true
com.merkle.oss.magnolia:magnolia-powernode-generator,true
com.melloware.openapi-problem:openapi-problem-integration-tests-client,true
com.metaobjects:metaobjects-omdb,true
com.mesosphere.mesos.rx.java:mesos-rxjava-test,true
com.mattunderscore.trees:trees-internal,true
com.michelin.kafka:retryable-consumer-core,true
com.metreeca:metreeca-stardog,true
com.mgmtp.jfunk:jfunk-core,true
com.maxifier.mxcache:mxcache-guava-integration,true
com.mfizz:mfz-observer-core,true
com.mgmtp.perfload.core:perfload-client,true
com.microsoft.azure:azure-cosmos-examples,true
com.michaelhradek:aurkitu-maven-plugin,true
com.melecode.orm:spring-brick-bootstrap,true
com.maxifier.mxcache:mxcache-instrumentator,true
com.miitang.runtime:runtime-lang,true
com.microsoft.semantic-kernel:semantickernel-data-mysql,true
com.memority.api.risk:risk-rba-schema,true
com.microsoft.masc:microsoft-accumulo-spark-datasource,true
com.microsoft.semantic-kernel:semantickernel-data-azureaisearch,true
com.mattunderscore.trees:trees-utilities,true
com.microsoft.gctoolkit:gctoolkit-core,true
com.merkle.oss.magnolia:magnolia-handlebars-renderer-blossom,true
com.microsoft.azure:spring-cloud-starter-azure-eventhub,true
com.meschbach.psi:psi,true
com.mgmtp.perfload.core:perfload-test-it,true
com.microsoft.reef:reef-checkpoint,true
com.memority.api.plugins:memority-tenant-plugin,true
com.mgmtp.jfunk:jfunk-unit,true
com.meltmedia.dropwizard:dropwizard-jest-parent,true
com.maxkeppeler.sheets-compose-dialogs:state,true
com.maxkeppeler.sheets-compose-dialogs:color,true
com.mendmix:mendmix-gateway,true
com.merative.acd:acd-sdk-examples,true
com.mgmtp.perfload:perfload-common,true
com.mdataset:excavator,true
com.mgmtp.perfload:perfload-web,true
com.metaversant:share-login-ann-repo,true
com.melloware.openapi-problem:quarkus-openapi-problem-deployment,true
com.microsoft.office:mail-calendar-contact,true
com.michaelhradek:aurkitu-annotations,true
com.mgmtp.perfload.core:perfload-console,true
com.microsoft.azure:azureml-fs-scala-impl,true
com.microsoft.semantic-kernel:semantickernel-connectors-memory-mysql,true
com.merkle.oss.magnolia:magnolia-dictionary,true
com.metaobjects:metaobjects-example-osgi,true
com.microsoft.azure:spring-integration-eventhub,true
com.merkle.oss.magnolia:magnolia-handlebars-template-reference-generator,true
com.microsoft.alm:auth-common,true
com.maxkeppeler.sheets-compose-dialogs:clock,true
com.microsoft.azure:azure-eventhubs-extensions,true
com.metreeca:rest,true
com.metaversant:share-site-creators-repo,true
com.maxifier.mxcache:mxcache-tests,true
com.mgmtp.jfunk:jfunk-data-generator,true
com.metaversant:share-login-ann-share,true
com.midcu:auth,true
com.microsoft.azure:spark-streaming-eventhubs_examples_2.11,true
com.microsoft.reef:reef-poison,true
com.microsoft.azure:spring-cloud-azure-starter-eventhub,true
com.midcu:common-starter,true
com.merkle.oss.magnolia:magnolia-dialogbuilder,true
com.michaeltchuang.algokit:wallet-sdk-ui-android,true
com.matteomortari:jsr223-powerfx-integration-tests,true
com.metaobjects:metaobjects-om,true
com.midcu:auth-dao,true
com.mesosphere.mesos.rx.java.example:mesos-rxjava-example-framework,true
com.mikemybytes:junit5-formatted-source,true
com.mfizz:mfz-util,true
com.meltmedia.cadmium:cadmium-black-box,true
com.miitang.runtime:biz-common,true
com.mendmix:mendmix-spring,true
com.melloware.openapi-problem:quarkus-openapi-problem-integration-test,true
com.michaelpollmeier:bctrace-archetype,true
com.mendmix:mendmix-amqp-adapter,true
com.maxkeppeler.sheets-compose-dialogs:info,true
com.metriport:metriport-java,true
com.michaelpollmeier:bctrace-core,true
com.meltmedia.dropwizard:dropwizard-jest-multicast,true
com.metaeffekt.portfolio.manager:ae-portfolio-manager-service,true
com.metlo:spring-boot-reactive-starter,true
com.mattunderscore.code.generation.specky:generator,true
com.mcxiaoke.photoview:sample,true
com.microsoft.azure.sessionmanager:sessionmanager-datastore-azurecacheforredis,true
com.metreeca:rdf4j,true
com.merkle.oss.magnolia:magnolia-templatebuilder,true
com.meltmedia.dropwizard:dropwizard-jest-multicast-parent,true
com.meltmedia.cadmium:cadmium-executable-war,true
com.metsci.glimpse:glimpse-docking,true
com.mattunderscore.code.generation.specky:code-generation,true
com.metsci.glimpse:glimpse-extras-worldwind,true
com.meschbach.psi:psi-container-compliance,true
com.mattunderscore.tree.root:node-selectors,true
com.maxplus1:shiro-spring-boot-starter,true
com.meltmedia.cadmium:cadmium,true
com.mgmtp.perfload:perfload-test-utils,true
com.meschbach.cise:cise-oss,true
com.mattunderscore.tree.root:trees-utilities,true
com.meltmedia.cadmium:cadmium-pdf-concatenate,true
com.mgmtp.perfload.core:perfload-daemon,true
com.merkle.oss.magnolia:json2properties-generator,true
com.meituan.cat:cat-hadoop,true
com.metsci.glimpse:glimpse-platform-fixes,true
com.maxkeppeler.sheets-compose-dialogs:core,true
com.metadesignsoftware.www:demolib,true
com.microsoft.reef:reef-runtime-hdinsight,true
com.merakianalytics.orianna.datastores:mongo,true
com.mfizz:mfz-observer-server,true
com.microsoft.azure.sessionmanager:sessionmanager-tomcat,true
com.meschbach.psi:echo-webapp,true
com.mesosphere.mesos.rx.java:mesos-rxjava-util,true
com.metaeffekt.portfolio.manager:ae-portfolio-manager-maven-plugin,true
com.mgmtp.perfload.core:perfload-test-app,true
com.metreeca:metreeca-gate,true
com.merkle.oss.magnolia:magnolia-powernode-spring,true
com.meltmedia.jackson:jackson-crypto,true
com.meeterp:meeterp-admin,true
com.mattunderscore.code.generation.specky:constraint-model,true
com.meltmedia.dropwizard:dropwizard-crypto,true
com.metreeca:stardog,true
com.meltmedia.dropwizard:dropwizard-jongo,true
com.maxleap:cloud-code-sdk,true
com.melecode.orm:spring-brick-loader,true
com.mattunderscore.code.generation.specky:ast-transformer,true
com.metrink.croquet:croquet-core,true
com.merakianalytics.orianna.datastores:xodus,true
com.meergo.analytics.java:analytics-spring-boot-starter,true
com.mattunderscore.tree.root:node-matchers,true
com.mgmtp.perfload.core:perfload-test-client,true
com.michaelpollmeier:bctrace-bootstrap,true
com.meituan.cat:cat-client,true
com.mihnita:color-logger-log4j,true
com.mattunderscore.tree.root:trees-basic-nodes,true
com.microsoft.semantic-kernel.extensions:semantickernel-extensions-parent,true
com.miguelfonseca.completely:completely-core,true
com.maxleap:cloud-code-test,true
com.mayhoo:tools4sheets-updater,true
com.mercateo.oss:spring-junit5-embed-redisson,true
com.midcu:auth-security-session,true
com.michaelpollmeier:bctrace-runtime,true
com.microsoft.azure:spring-cloud-starter-azure-spring-cloud-client,true
com.miaoyurun:durian-common,true
com.mattunderscore.tree.root:trees-immutable,true
com.microsoft.azure:azure-cosmos-gateway,true
com.metaversant:integration-tests,true
com.merkle.oss.magnolia:magnolia-setup-task-common,true
com.mfizz:mfz-observer-jackson,true
com.metsci.glimpse:glimpse-extras-charts,true
com.merkle.oss.magnolia:magnolia-formbuilder,true
com.maxkeppeler.sheets-compose-dialogs:input,true
com.microsoft.alm:auth-providers,true
com.microsoft.reef:reef-utils-hadoop,true
com.metaeffekt.portfolio.manager:ae-portfolio-manager-modules-pom,true
com.microsoft.semantic-kernel:semantickernel-agents-core,true
com.mendmix:mendmix-springcloud-support,true
com.miilnvo.sqlbard:sqlbard-core,true
com.microsoft.azure:spring-azure-starter-storage,true
com.metaversant:alfresco-mention-integration-tests,true
com.metsci.glimpse:glimpse-text,true
com.metaobjects:metaobjects-codegen-plantuml,true
com.metreeca:metreeca-toys,true
com.midcu:auth-web,true
com.mattunderscore.tree.root:trees-api-examples,true
com.metlo:spring-reactive-client,true
com.metaobjects:archetype,true
com.mattunderscore.tree.root:tree-wrappers,true
com.microsoft.tang:tang,true
com.mgmtp.perfload.core:perfload-test,true
com.metaobjects:metaobjects-maven-plugin,true
com.mattunderscore.tree.root:tree-traversers,true
com.mendmix:mendmix-scheduler,true
com.maxkeppeler.sheets-compose-dialogs:list,true
com.microsoft.semantic-kernel:semantickernel-settings-loader,true
com.mattunderscore.trees:trees-api-examples,true
com.mgmtp.perfload.demo:perfload-demo-driver,true
com.mgmtp.perfload:perfload-test-app,true
com.microsoft.azure:spring-cloud-azure-starter-storage-queue,true
com.metaversant:alfresco-mention-share,true
com.mendmix:mendmix-logging,true
com.matteomortari:jsr223-powerfx,true
com.miilnvo.sqlbard:sqlbard-starter,true
com.memority.api.archetypes:memority-tenant-archetype,true
com.miitang.runtime:runtime-core,true
com.miglayout:lib-miglayout-NB80,true
com.microsoft.tang:tang-test-jarB-conflictA,true
com.mfizz:mfz-binlog,true
com.microsoft.azure:azure-data-gremlin-spring-boot-starter,true
com.mcxiaoke.popupmenu:demo,true
com.metsci.glimpse:glimpse-layers,true
com.meschbach.psi:psi-tomcat6,true
com.meschbach.psi:salutator-test,true
com.microsoft.maven:build-tools,true
com.mendmix:mendmix-springweb,true
com.mfizz:mfz-observer,true
com.melecode.orm:spring-brick-common,true
com.mattunderscore.tree.root:linked-tree,true
com.merkle.oss.magnolia:java-record-enhancer-processor,true
com.mattunderscore.code.generation.specky:model-generator,true
com.metsci.glimpse:glimpse-wizard,true
com.mgmtp.perfload.core:perfload-common,true
com.metaversant:inbound-invites-repo,true
com.meschbach.psi:salutator,true
com.metaversant:expirable-content-repo,true
com.metreeca:metreeca-tree,true
com.memority.api.poms:memority-api-license,true
com.mgmtp.perfload:perfload-test-client,true
com.mattunderscore.code.generation.specky:dsl-model,true
com.mgmtp.perfload:perfload-test-comp,true
com.memority.api.risk:risk-rba-api,true
com.mattunderscore.code.generation.specky:specky-maven-plugin,true
com.microsoft.reef:reef-examples,true
com.microsoft.azure:spring-cloud-azure-starter-servicebus,true
com.microsoft.masc:accumulo-spark-iterator,true
com.microsoft.reef:reef-common,true
com.mfizz:mfz-observer-metric,true
com.microsoft.azure:spring-azure-starter-cache,true
com.microsoft.azure:spring-cloud-azure-appconfiguration-config-web,true
com.mendmix:mendmix-common2,true
com.metsci.glimpse:glimpse-extras-topo,true
com.microsoft.azure:spring-jms-starter-azure-servicebus,true
com.mendmix:mendmix-security,true
com.metaversant:share-site-creators-share,true
com.mayhoo:config-server,true
com.mihnita:color-logger-jdk,true
com.meltmedia.dropwizard:dropwizard-etcd-parent,true
com.mesosphere.mesos.rx.java.example:mesos-rxjava-example,true
com.mgmtp.perfload.demo:perfload-demo,true
com.mattunderscore.trees:string-trees,true
com.metaobjects:metaobjects-demo,true
com.microsoft.semantic-kernel:semantickernel-data-sqlite,true
com.meltmedia.cadmium:cadmium-search-suggest,true
com.meschbach.psi:psi-jetty6,true
com.meschbach.psi:psi-jetty7,true
com.mayhoo:tools4sheets,true
com.meeterp:meeterp-oss,true
com.microsoft.reef:reef-annotations,true
com.microsoft.reef:reef-io,true
com.mattunderscore.tree.root:trees-mutable,true
com.metaversant:rule-management-repo,true
com.meergo.analytics.java:analytics,true
${project.groupId}:miglayout-ideutil,true
${project.groupId}:miglayout-javafx,true
${project.groupId}:miglayout-swing,true
${project.groupId}:miglayout-swt,true
MaterialKolor:material-color-utilities-macosarm64,true
Meiqia_SDK_For_Android:meiqiasdk,true
${project.groupId}:miglayout-core,true
bottom-sheets:core,true
com.azure:azure-containers-containerregistry,true
com.azure:azure-monitor-query,true
com.complexible.stardog.rdf4j:stardog-rdf4j,true
${project.groupId}:acl-templates-repo,true
com.github.kizitonwose:CalendarView,true
com.github.rambler-digital-solutions:swipe-layout-android,true
com.github.stfalcon-studio:SmsVerifyCatcher,true
com.github.stfalcon:smsverifycatcher,true
com.hpe.adm.octane.ciplugins:integrations-sdk,true
MaterialKolor:material-color-utilities-iosarm64,true
com.memority.atlas:atlas-service-tcf-webapp,true
com.memority.citadel:citadel-service-aud-webapp,true
com.memority.citadel:citadel-service-bum-webapp,true
com.memority.citadel:citadel-service-idm-webapp,true
